file,target,C,max_iter,tol,class_weight,n_samples_used,n_rows_dropped,n_features,n_classes,train_acc,test_acc,classes,fit_sec,note
qp_modality_sae_olmo2__layer7.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32767,10,0.9966425619834711,0.993801652892562,can|could|may|might|must|ought to|shall|should|will|would,161.17414259910583,
qp_modality_sae_olmo2__layer7.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32767,3,0.9328165374677002,0.8865979381443299,deontic|dynamic|epistemic,1.717397689819336,
qp_modality_sae_olmo2__layer7.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32767,3,0.9224806201550387,0.8762886597938144,deontic|dynamic|epistemic,1.598146677017212,
qp_modality_sae_olmo2__layer7.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32767,3,0.9431524547803618,0.8969072164948454,deontic|dynamic|epistemic,7.748371601104736,
qp_modality_sae_olmo2__layer7.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32767,3,0.9302325581395349,0.8969072164948454,deontic|dynamic|epistemic,7.9155426025390625,
qp_modality_sae_olmo2__layer7.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32767,6,0.9557291666666666,0.8762886597938144,ability|necessity|obligation|possibility|prediction|volition,2.480121374130249,
qp_modality_sae_olmo2__layer7.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32767,6,0.9661458333333334,0.9072164948453608,ability|necessity|obligation|possibility|prediction|volition,2.425105333328247,
qp_modality_sae_olmo2__layer7.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32767,6,0.9557291666666666,0.8865979381443299,ability|necessity|obligation|possibility|prediction|volition,11.96315598487854,
qp_modality_sae_olmo2__layer7.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32767,6,0.9661458333333334,0.9072164948453608,ability|necessity|obligation|possibility|prediction|volition,12.01162600517273,
qp_modality_sae_olmo2__layer7.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32767,8,0.9293193717277487,0.8645833333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.880521297454834,
qp_modality_sae_olmo2__layer7.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32767,8,0.9502617801047121,0.78125,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.9349098205566406,
qp_modality_sae_olmo2__layer7.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32767,8,0.9240837696335078,0.84375,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,14.711181640625,
qp_modality_sae_olmo2__layer7.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32767,8,0.9502617801047121,0.8229166666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,12.060104846954346,
qp_modality_sae_olmo2__layer8.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32760,10,0.9966425619834711,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,26.30938410758972,
qp_modality_sae_olmo2__layer8.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32760,10,0.9966425619834711,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,26.1114444732666,
qp_modality_sae_olmo2__layer8.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32760,10,0.996900826446281,0.9979338842975206,can|could|may|might|must|ought to|shall|should|will|would,141.17996859550476,
qp_modality_sae_olmo2__layer8.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32760,10,0.996900826446281,0.9979338842975206,can|could|may|might|must|ought to|shall|should|will|would,145.99753594398499,
qp_modality_sae_olmo2__layer8.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32760,3,0.9405684754521964,0.8969072164948454,deontic|dynamic|epistemic,1.838771104812622,
qp_modality_sae_olmo2__layer8.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32760,3,0.9328165374677002,0.8762886597938144,deontic|dynamic|epistemic,1.7890796661376953,
qp_modality_sae_olmo2__layer8.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32760,3,0.9560723514211886,0.9175257731958762,deontic|dynamic|epistemic,7.480845928192139,
qp_modality_sae_olmo2__layer8.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32760,3,0.937984496124031,0.9175257731958762,deontic|dynamic|epistemic,7.519854784011841,
qp_modality_sae_olmo2__layer8.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32760,6,0.9609375,0.8762886597938144,ability|necessity|obligation|possibility|prediction|volition,2.7010343074798584,
qp_modality_sae_olmo2__layer8.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32760,6,0.9739583333333334,0.9072164948453608,ability|necessity|obligation|possibility|prediction|volition,3.0506722927093506,
qp_modality_sae_olmo2__layer8.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32760,6,0.9661458333333334,0.8969072164948454,ability|necessity|obligation|possibility|prediction|volition,11.862798929214478,
qp_modality_sae_olmo2__layer8.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32760,6,0.9791666666666666,0.8865979381443299,ability|necessity|obligation|possibility|prediction|volition,11.517443656921387,
qp_modality_sae_olmo2__layer8.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32760,8,0.9424083769633508,0.8645833333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.939000368118286,
qp_modality_sae_olmo2__layer8.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32760,8,0.9790575916230366,0.8645833333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,3.2761192321777344,
qp_modality_sae_olmo2__layer8.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32760,8,0.9397905759162304,0.8854166666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,13.41745901107788,
qp_modality_sae_olmo2__layer8.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32760,8,0.9712041884816754,0.875,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,13.403883695602417,
qp_modality_sae_olmo2__layer9.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32767,10,0.9945764462809917,0.9958677685950413,can|could|may|might|must|ought to|shall|should|will|would,27.089435338974,
qp_modality_sae_olmo2__layer9.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32767,10,0.9945764462809917,0.9958677685950413,can|could|may|might|must|ought to|shall|should|will|would,27.08617401123047,
qp_modality_sae_olmo2__layer9.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32767,10,0.9961260330578512,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,152.24356484413147,
qp_modality_sae_olmo2__layer9.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32767,10,0.9961260330578512,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,151.24614667892456,
qp_modality_sae_olmo2__layer9.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32767,3,0.9457364341085271,0.9175257731958762,deontic|dynamic|epistemic,1.4277894496917725,
qp_modality_sae_olmo2__layer9.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32767,3,0.937984496124031,0.8969072164948454,deontic|dynamic|epistemic,1.3750510215759277,
qp_modality_sae_olmo2__layer9.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32767,3,0.9534883720930233,0.8969072164948454,deontic|dynamic|epistemic,7.339936256408691,
qp_modality_sae_olmo2__layer9.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32767,3,0.937984496124031,0.9175257731958762,deontic|dynamic|epistemic,7.384806394577026,
qp_modality_sae_olmo2__layer9.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32767,6,0.9635416666666666,0.9072164948453608,ability|necessity|obligation|possibility|prediction|volition,2.4740869998931885,
qp_modality_sae_olmo2__layer9.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32767,6,0.9739583333333334,0.9072164948453608,ability|necessity|obligation|possibility|prediction|volition,2.267329454421997,
qp_modality_sae_olmo2__layer9.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32767,6,0.9635416666666666,0.8762886597938144,ability|necessity|obligation|possibility|prediction|volition,11.282917022705078,
qp_modality_sae_olmo2__layer9.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32767,6,0.9739583333333334,0.8865979381443299,ability|necessity|obligation|possibility|prediction|volition,11.368767261505127,
qp_modality_sae_olmo2__layer9.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32767,8,0.9319371727748691,0.8541666666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,3.0641677379608154,
qp_modality_sae_olmo2__layer9.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32767,8,0.9764397905759162,0.8333333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.7087204456329346,
qp_modality_sae_olmo2__layer9.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32767,8,0.93717277486911,0.875,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,13.529478788375854,
qp_modality_sae_olmo2__layer9.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32767,8,0.9685863874345549,0.84375,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,14.142815113067627,
