file,target,C,max_iter,tol,class_weight,n_samples_used,n_rows_dropped,n_features,n_classes,train_acc,test_acc,nnz_features,fit_sec,note
qp_tense_sae_olmo2__layer0.parquet,tense,0.25,3000,0.0001,none,1411,0,32768,7,0.9592198581560284,0.950530035335689,10,6.63334584236145,
qp_tense_sae_olmo2__layer0.parquet,tense,0.25,4000,0.0001,none,1411,0,32768,7,0.9592198581560284,0.950530035335689,10,6.641380786895752,
qp_tense_sae_olmo2__layer0.parquet,tense,0.25,5000,0.0001,none,1411,0,32768,7,0.9592198581560284,0.950530035335689,10,6.61230731010437,
qp_tense_sae_olmo2__layer0.parquet,tense,0.5,1000,0.0001,none,1411,0,32768,7,0.975177304964539,0.9717314487632509,17,6.720148086547852,
qp_tense_sae_olmo2__layer0.parquet,tense,0.5,2000,0.0001,none,1411,0,32768,7,0.975177304964539,0.9717314487632509,14,13.201208114624023,
qp_tense_sae_olmo2__layer0.parquet,tense,0.5,3000,0.0001,none,1411,0,32768,7,0.975177304964539,0.9717314487632509,14,13.237248420715332,
qp_tense_sae_olmo2__layer0.parquet,tense,0.5,4000,0.0001,none,1411,0,32768,7,0.975177304964539,0.9717314487632509,14,13.21456789970398,
qp_tense_sae_olmo2__layer0.parquet,tense,0.5,5000,0.0001,none,1411,0,32768,7,0.975177304964539,0.9717314487632509,14,13.169135808944702,
qp_tense_sae_olmo2__layer0.parquet,tense,1.0,1000,0.0001,none,1411,0,32768,7,0.974290780141844,0.9717314487632509,23,6.795072555541992,
qp_tense_sae_olmo2__layer0.parquet,tense,1.0,2000,0.0001,none,1411,0,32768,7,0.974290780141844,0.9717314487632509,21,13.556241989135742,
qp_tense_sae_olmo2__layer0.parquet,tense,1.0,3000,0.0001,none,1411,0,32768,7,0.974290780141844,0.9717314487632509,18,17.63557267189026,
qp_tense_sae_olmo2__layer0.parquet,tense,1.0,4000,0.0001,none,1411,0,32768,7,0.974290780141844,0.9717314487632509,18,17.653969049453735,
qp_tense_sae_olmo2__layer0.parquet,tense,1.0,5000,0.0001,none,1411,0,32768,7,0.974290780141844,0.9717314487632509,18,17.64306616783142,
qp_tense_sae_olmo2__layer0.parquet,aspect,0.25,1000,0.0001,none,1411,0,32768,2,0.9592198581560284,0.950530035335689,5,0.47917890548706055,
qp_tense_sae_olmo2__layer0.parquet,aspect,0.25,2000,0.0001,none,1411,0,32768,2,0.9592198581560284,0.950530035335689,5,0.4726555347442627,
qp_tense_sae_olmo2__layer0.parquet,aspect,0.25,3000,0.0001,none,1411,0,32768,2,0.9592198581560284,0.950530035335689,5,0.4519648551940918,
qp_tense_sae_olmo2__layer0.parquet,aspect,0.25,4000,0.0001,none,1411,0,32768,2,0.9592198581560284,0.950530035335689,5,0.48024511337280273,
qp_tense_sae_olmo2__layer0.parquet,aspect,0.25,5000,0.0001,none,1411,0,32768,2,0.9592198581560284,0.950530035335689,5,0.4780299663543701,
qp_tense_sae_olmo2__layer0.parquet,aspect,0.5,1000,0.0001,none,1411,0,32768,2,0.9636524822695035,0.950530035335689,8,0.714296817779541,
qp_tense_sae_olmo2__layer0.parquet,aspect,0.5,2000,0.0001,none,1411,0,32768,2,0.9636524822695035,0.950530035335689,8,0.7172021865844727,
qp_tense_sae_olmo2__layer0.parquet,aspect,0.5,3000,0.0001,none,1411,0,32768,2,0.9636524822695035,0.950530035335689,8,0.7154452800750732,
qp_tense_sae_olmo2__layer0.parquet,aspect,0.5,4000,0.0001,none,1411,0,32768,2,0.9636524822695035,0.950530035335689,8,0.6888418197631836,
qp_tense_sae_olmo2__layer0.parquet,aspect,0.5,5000,0.0001,none,1411,0,32768,2,0.9636524822695035,0.950530035335689,8,0.7140498161315918,
qp_tense_sae_olmo2__layer0.parquet,aspect,1.0,1000,0.0001,none,1411,0,32768,2,0.9698581560283688,0.9540636042402827,13,2.253385305404663,
qp_tense_sae_olmo2__layer0.parquet,aspect,1.0,2000,0.0001,none,1411,0,32768,2,0.9698581560283688,0.9540636042402827,13,2.2616145610809326,
qp_tense_sae_olmo2__layer0.parquet,aspect,1.0,3000,0.0001,none,1411,0,32768,2,0.9698581560283688,0.9540636042402827,13,2.2814133167266846,
qp_tense_sae_olmo2__layer0.parquet,aspect,1.0,4000,0.0001,none,1411,0,32768,2,0.9698581560283688,0.9540636042402827,13,2.2931032180786133,
qp_tense_sae_olmo2__layer0.parquet,aspect,1.0,5000,0.0001,none,1411,0,32768,2,0.9698581560283688,0.9540636042402827,13,2.2553956508636475,
qp_tense_sae_olmo2__layer1.parquet,tense,0.25,1000,0.0001,none,1411,0,32767,7,0.9787234042553191,0.9823321554770318,11,6.357516288757324,
qp_tense_sae_olmo2__layer1.parquet,tense,0.25,2000,0.0001,none,1411,0,32767,7,0.9787234042553191,0.9823321554770318,11,8.371143817901611,
qp_tense_sae_olmo2__layer1.parquet,tense,0.25,3000,0.0001,none,1411,0,32767,7,0.9787234042553191,0.9823321554770318,11,8.409263849258423,
qp_tense_sae_olmo2__layer1.parquet,tense,0.25,4000,0.0001,none,1411,0,32767,7,0.9787234042553191,0.9823321554770318,11,8.411209344863892,
qp_tense_sae_olmo2__layer1.parquet,tense,0.25,5000,0.0001,none,1411,0,32767,7,0.9787234042553191,0.9823321554770318,11,8.339921236038208,
qp_tense_sae_olmo2__layer1.parquet,tense,0.5,1000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9858657243816255,15,5.924093723297119,
qp_tense_sae_olmo2__layer1.parquet,tense,0.5,2000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9858657243816255,15,5.904255390167236,
qp_tense_sae_olmo2__layer1.parquet,tense,0.5,3000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9858657243816255,15,5.912153959274292,
qp_tense_sae_olmo2__layer1.parquet,tense,0.5,4000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9858657243816255,15,5.948953151702881,
qp_tense_sae_olmo2__layer1.parquet,tense,0.5,5000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9858657243816255,15,5.931373596191406,
qp_tense_sae_olmo2__layer1.parquet,tense,1.0,1000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9858657243816255,20,6.527149677276611,
qp_tense_sae_olmo2__layer1.parquet,tense,1.0,2000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9858657243816255,18,10.804304122924805,
qp_tense_sae_olmo2__layer1.parquet,tense,1.0,3000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9858657243816255,18,10.817054510116577,
qp_tense_sae_olmo2__layer1.parquet,tense,1.0,4000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9858657243816255,18,10.802420616149902,
qp_tense_sae_olmo2__layer1.parquet,tense,1.0,5000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9858657243816255,18,10.803256034851074,
qp_tense_sae_olmo2__layer1.parquet,aspect,0.25,1000,0.0001,none,1411,0,32767,2,0.9867021276595744,0.9611307420494699,4,0.5631778240203857,
qp_tense_sae_olmo2__layer1.parquet,aspect,0.25,2000,0.0001,none,1411,0,32767,2,0.9867021276595744,0.9611307420494699,4,0.553614616394043,
qp_tense_sae_olmo2__layer1.parquet,aspect,0.25,3000,0.0001,none,1411,0,32767,2,0.9867021276595744,0.9611307420494699,4,0.586761474609375,
qp_tense_sae_olmo2__layer1.parquet,aspect,0.25,4000,0.0001,none,1411,0,32767,2,0.9867021276595744,0.9611307420494699,4,0.5745401382446289,
qp_tense_sae_olmo2__layer1.parquet,aspect,0.25,5000,0.0001,none,1411,0,32767,2,0.9867021276595744,0.9611307420494699,4,0.588496208190918,
qp_tense_sae_olmo2__layer1.parquet,aspect,0.5,1000,0.0001,none,1411,0,32767,2,0.9902482269503546,0.9787985865724381,4,0.7223758697509766,
qp_tense_sae_olmo2__layer1.parquet,aspect,0.5,2000,0.0001,none,1411,0,32767,2,0.9902482269503546,0.9787985865724381,4,0.7271888256072998,
qp_tense_sae_olmo2__layer1.parquet,aspect,0.5,3000,0.0001,none,1411,0,32767,2,0.9902482269503546,0.9787985865724381,4,0.7197036743164062,
qp_tense_sae_olmo2__layer1.parquet,aspect,0.5,4000,0.0001,none,1411,0,32767,2,0.9902482269503546,0.9787985865724381,4,0.695410966873169,
qp_tense_sae_olmo2__layer1.parquet,aspect,0.5,5000,0.0001,none,1411,0,32767,2,0.9902482269503546,0.9787985865724381,4,0.6840612888336182,
qp_tense_sae_olmo2__layer1.parquet,aspect,1.0,1000,0.0001,none,1411,0,32767,2,0.9920212765957447,0.9823321554770318,5,1.3260259628295898,
qp_tense_sae_olmo2__layer1.parquet,aspect,1.0,2000,0.0001,none,1411,0,32767,2,0.9920212765957447,0.9823321554770318,5,1.3490288257598877,
qp_tense_sae_olmo2__layer1.parquet,aspect,1.0,3000,0.0001,none,1411,0,32767,2,0.9920212765957447,0.9823321554770318,5,1.3917129039764404,
qp_tense_sae_olmo2__layer1.parquet,aspect,1.0,4000,0.0001,none,1411,0,32767,2,0.9920212765957447,0.9823321554770318,5,1.406869888305664,
qp_tense_sae_olmo2__layer1.parquet,aspect,1.0,5000,0.0001,none,1411,0,32767,2,0.9920212765957447,0.9823321554770318,5,1.3512780666351318,
qp_tense_sae_olmo2__layer10.parquet,tense,0.25,1000,0.0001,none,1411,0,32765,7,0.9831560283687943,0.9858657243816255,13,2.1491758823394775,
qp_tense_sae_olmo2__layer10.parquet,tense,0.25,2000,0.0001,none,1411,0,32765,7,0.9831560283687943,0.9858657243816255,13,2.1320064067840576,
qp_tense_sae_olmo2__layer10.parquet,tense,0.25,3000,0.0001,none,1411,0,32765,7,0.9831560283687943,0.9858657243816255,13,2.134638786315918,
qp_tense_sae_olmo2__layer10.parquet,tense,0.25,4000,0.0001,none,1411,0,32765,7,0.9831560283687943,0.9858657243816255,13,2.148996353149414,
qp_tense_sae_olmo2__layer10.parquet,tense,0.25,5000,0.0001,none,1411,0,32765,7,0.9831560283687943,0.9858657243816255,13,2.1456758975982666,
qp_tense_sae_olmo2__layer10.parquet,tense,0.5,1000,0.0001,none,1411,0,32765,7,0.9858156028368794,0.9858657243816255,15,3.3144454956054688,
qp_tense_sae_olmo2__layer10.parquet,tense,0.5,2000,0.0001,none,1411,0,32765,7,0.9858156028368794,0.9858657243816255,15,3.322751045227051,
qp_tense_sae_olmo2__layer10.parquet,tense,0.5,3000,0.0001,none,1411,0,32765,7,0.9858156028368794,0.9858657243816255,15,3.37155818939209,
qp_tense_sae_olmo2__layer10.parquet,tense,0.5,4000,0.0001,none,1411,0,32765,7,0.9858156028368794,0.9858657243816255,15,3.3191585540771484,
qp_tense_sae_olmo2__layer10.parquet,tense,0.5,5000,0.0001,none,1411,0,32765,7,0.9858156028368794,0.9858657243816255,15,3.337312698364258,
qp_tense_sae_olmo2__layer10.parquet,tense,1.0,1000,0.0001,none,1411,0,32765,7,0.9929078014184397,0.9893992932862191,15,5.464444160461426,
qp_tense_sae_olmo2__layer10.parquet,tense,1.0,2000,0.0001,none,1411,0,32765,7,0.9929078014184397,0.9893992932862191,15,5.4811224937438965,
qp_tense_sae_olmo2__layer10.parquet,tense,1.0,3000,0.0001,none,1411,0,32765,7,0.9929078014184397,0.9893992932862191,15,5.488260984420776,
qp_tense_sae_olmo2__layer10.parquet,tense,1.0,4000,0.0001,none,1411,0,32765,7,0.9929078014184397,0.9893992932862191,15,5.42702579498291,
qp_tense_sae_olmo2__layer10.parquet,tense,1.0,5000,0.0001,none,1411,0,32765,7,0.9929078014184397,0.9893992932862191,15,5.423424959182739,
qp_tense_sae_olmo2__layer10.parquet,aspect,0.25,1000,0.0001,none,1411,0,32765,2,0.9787234042553191,0.9823321554770318,7,0.7656898498535156,
qp_tense_sae_olmo2__layer10.parquet,aspect,0.25,2000,0.0001,none,1411,0,32765,2,0.9787234042553191,0.9823321554770318,7,0.8042912483215332,
qp_tense_sae_olmo2__layer10.parquet,aspect,0.25,3000,0.0001,none,1411,0,32765,2,0.9787234042553191,0.9823321554770318,7,0.7806577682495117,
qp_tense_sae_olmo2__layer10.parquet,aspect,0.25,4000,0.0001,none,1411,0,32765,2,0.9796099290780141,0.9823321554770318,7,0.745800256729126,
qp_tense_sae_olmo2__layer10.parquet,aspect,0.25,5000,0.0001,none,1411,0,32765,2,0.9787234042553191,0.9823321554770318,7,0.7817003726959229,
qp_tense_sae_olmo2__layer10.parquet,aspect,0.5,1000,0.0001,none,1411,0,32765,2,0.9858156028368794,0.9893992932862191,7,0.5541384220123291,
qp_tense_sae_olmo2__layer10.parquet,aspect,0.5,2000,0.0001,none,1411,0,32765,2,0.9858156028368794,0.9893992932862191,8,0.5135915279388428,
qp_tense_sae_olmo2__layer10.parquet,aspect,0.5,3000,0.0001,none,1411,0,32765,2,0.9858156028368794,0.9893992932862191,7,0.5598471164703369,
qp_tense_sae_olmo2__layer10.parquet,aspect,0.5,4000,0.0001,none,1411,0,32765,2,0.9858156028368794,0.9893992932862191,7,0.5489757061004639,
qp_tense_sae_olmo2__layer10.parquet,aspect,0.5,5000,0.0001,none,1411,0,32765,2,0.9858156028368794,0.9893992932862191,7,0.5382547378540039,
qp_tense_sae_olmo2__layer10.parquet,aspect,1.0,1000,0.0001,none,1411,0,32765,2,1.0,1.0,10,0.8704702854156494,
qp_tense_sae_olmo2__layer10.parquet,aspect,1.0,2000,0.0001,none,1411,0,32765,2,1.0,1.0,10,0.8807411193847656,
qp_tense_sae_olmo2__layer10.parquet,aspect,1.0,3000,0.0001,none,1411,0,32765,2,1.0,1.0,10,0.897697925567627,
qp_tense_sae_olmo2__layer10.parquet,aspect,1.0,4000,0.0001,none,1411,0,32765,2,1.0,1.0,10,0.8582906723022461,
qp_tense_sae_olmo2__layer10.parquet,aspect,1.0,5000,0.0001,none,1411,0,32765,2,1.0,1.0,10,0.8659069538116455,
qp_tense_sae_olmo2__layer11.parquet,tense,0.25,1000,0.0001,none,1411,0,32762,7,0.9822695035460993,0.9858657243816255,9,1.3201017379760742,
qp_tense_sae_olmo2__layer11.parquet,tense,0.25,2000,0.0001,none,1411,0,32762,7,0.9822695035460993,0.9858657243816255,9,1.3667137622833252,
qp_tense_sae_olmo2__layer11.parquet,tense,0.25,3000,0.0001,none,1411,0,32762,7,0.9822695035460993,0.9858657243816255,9,1.3065893650054932,
qp_tense_sae_olmo2__layer11.parquet,tense,0.25,4000,0.0001,none,1411,0,32762,7,0.9822695035460993,0.9858657243816255,9,1.3633639812469482,
qp_tense_sae_olmo2__layer11.parquet,tense,0.25,5000,0.0001,none,1411,0,32762,7,0.9822695035460993,0.9858657243816255,9,1.4113452434539795,
qp_tense_sae_olmo2__layer11.parquet,tense,0.5,1000,0.0001,none,1411,0,32762,7,0.9875886524822695,0.9858657243816255,9,1.5923810005187988,
qp_tense_sae_olmo2__layer11.parquet,tense,0.5,2000,0.0001,none,1411,0,32762,7,0.9875886524822695,0.9858657243816255,9,1.5934832096099854,
qp_tense_sae_olmo2__layer11.parquet,tense,0.5,3000,0.0001,none,1411,0,32762,7,0.9875886524822695,0.9858657243816255,9,1.5971934795379639,
qp_tense_sae_olmo2__layer11.parquet,tense,0.5,4000,0.0001,none,1411,0,32762,7,0.9875886524822695,0.9858657243816255,9,1.620175838470459,
qp_tense_sae_olmo2__layer11.parquet,tense,0.5,5000,0.0001,none,1411,0,32762,7,0.9875886524822695,0.9858657243816255,9,1.5685145854949951,
qp_tense_sae_olmo2__layer11.parquet,tense,1.0,1000,0.0001,none,1411,0,32762,7,0.9929078014184397,1.0,11,2.9772796630859375,
qp_tense_sae_olmo2__layer11.parquet,tense,1.0,2000,0.0001,none,1411,0,32762,7,0.9929078014184397,1.0,11,2.9812631607055664,
qp_tense_sae_olmo2__layer11.parquet,tense,1.0,3000,0.0001,none,1411,0,32762,7,0.9929078014184397,1.0,11,3.0196468830108643,
qp_tense_sae_olmo2__layer11.parquet,tense,1.0,4000,0.0001,none,1411,0,32762,7,0.9929078014184397,1.0,11,2.995906352996826,
qp_tense_sae_olmo2__layer11.parquet,tense,1.0,5000,0.0001,none,1411,0,32762,7,0.9929078014184397,1.0,11,2.996002674102783,
qp_tense_sae_olmo2__layer11.parquet,aspect,0.25,1000,0.0001,none,1411,0,32762,2,0.9875886524822695,0.9787985865724381,6,0.43709254264831543,
qp_tense_sae_olmo2__layer11.parquet,aspect,0.25,2000,0.0001,none,1411,0,32762,2,0.9875886524822695,0.9787985865724381,6,0.4505882263183594,
qp_tense_sae_olmo2__layer11.parquet,aspect,0.25,3000,0.0001,none,1411,0,32762,2,0.9875886524822695,0.9787985865724381,6,0.49820780754089355,
qp_tense_sae_olmo2__layer11.parquet,aspect,0.25,4000,0.0001,none,1411,0,32762,2,0.9875886524822695,0.9787985865724381,6,0.5012733936309814,
qp_tense_sae_olmo2__layer11.parquet,aspect,0.25,5000,0.0001,none,1411,0,32762,2,0.9875886524822695,0.9787985865724381,6,0.4320223331451416,
qp_tense_sae_olmo2__layer11.parquet,aspect,0.5,1000,0.0001,none,1411,0,32762,2,0.999113475177305,1.0,8,1.3667402267456055,
qp_tense_sae_olmo2__layer11.parquet,aspect,0.5,2000,0.0001,none,1411,0,32762,2,0.999113475177305,1.0,8,1.3576979637145996,
qp_tense_sae_olmo2__layer11.parquet,aspect,0.5,3000,0.0001,none,1411,0,32762,2,0.999113475177305,1.0,8,1.3234624862670898,
qp_tense_sae_olmo2__layer11.parquet,aspect,0.5,4000,0.0001,none,1411,0,32762,2,0.999113475177305,1.0,8,1.3197414875030518,
qp_tense_sae_olmo2__layer11.parquet,aspect,0.5,5000,0.0001,none,1411,0,32762,2,0.999113475177305,1.0,8,1.389718770980835,
qp_tense_sae_olmo2__layer11.parquet,aspect,1.0,1000,0.0001,none,1411,0,32762,2,1.0,1.0,9,1.987847089767456,
qp_tense_sae_olmo2__layer11.parquet,aspect,1.0,2000,0.0001,none,1411,0,32762,2,1.0,1.0,9,2.2811920642852783,
qp_tense_sae_olmo2__layer11.parquet,aspect,1.0,3000,0.0001,none,1411,0,32762,2,1.0,1.0,9,2.3217296600341797,
qp_tense_sae_olmo2__layer11.parquet,aspect,1.0,4000,0.0001,none,1411,0,32762,2,1.0,1.0,9,2.327634334564209,
qp_tense_sae_olmo2__layer11.parquet,aspect,1.0,5000,0.0001,none,1411,0,32762,2,1.0,1.0,9,2.308830976486206,
qp_tense_sae_olmo2__layer12.parquet,tense,0.25,1000,0.0001,none,1411,0,32749,7,0.9884751773049646,0.9929328621908127,10,1.8260936737060547,
qp_tense_sae_olmo2__layer12.parquet,tense,0.25,2000,0.0001,none,1411,0,32749,7,0.9884751773049646,0.9929328621908127,10,1.8751018047332764,
qp_tense_sae_olmo2__layer12.parquet,tense,0.25,3000,0.0001,none,1411,0,32749,7,0.9884751773049646,0.9929328621908127,10,1.8356976509094238,
qp_tense_sae_olmo2__layer12.parquet,tense,0.25,4000,0.0001,none,1411,0,32749,7,0.9884751773049646,0.9929328621908127,10,1.874572515487671,
qp_tense_sae_olmo2__layer12.parquet,tense,0.25,5000,0.0001,none,1411,0,32749,7,0.9884751773049646,0.9929328621908127,10,1.8256750106811523,
qp_tense_sae_olmo2__layer12.parquet,tense,0.5,1000,0.0001,none,1411,0,32749,7,0.9893617021276596,0.9929328621908127,11,1.9245855808258057,
qp_tense_sae_olmo2__layer12.parquet,tense,0.5,2000,0.0001,none,1411,0,32749,7,0.9893617021276596,0.9929328621908127,11,1.9129137992858887,
qp_tense_sae_olmo2__layer12.parquet,tense,0.5,3000,0.0001,none,1411,0,32749,7,0.9893617021276596,0.9929328621908127,11,1.9909582138061523,
qp_tense_sae_olmo2__layer12.parquet,tense,0.5,4000,0.0001,none,1411,0,32749,7,0.9893617021276596,0.9929328621908127,11,1.895359754562378,
qp_tense_sae_olmo2__layer12.parquet,tense,0.5,5000,0.0001,none,1411,0,32749,7,0.9893617021276596,0.9929328621908127,11,1.9410417079925537,
qp_tense_sae_olmo2__layer12.parquet,tense,1.0,1000,0.0001,none,1411,0,32749,7,0.9893617021276596,0.9964664310954063,13,4.887761354446411,
qp_tense_sae_olmo2__layer12.parquet,tense,1.0,2000,0.0001,none,1411,0,32749,7,0.9893617021276596,0.9964664310954063,13,4.840991973876953,
qp_tense_sae_olmo2__layer12.parquet,tense,1.0,3000,0.0001,none,1411,0,32749,7,0.9893617021276596,0.9964664310954063,13,4.878885746002197,
qp_tense_sae_olmo2__layer12.parquet,tense,1.0,4000,0.0001,none,1411,0,32749,7,0.9893617021276596,0.9964664310954063,13,4.882775545120239,
qp_tense_sae_olmo2__layer12.parquet,tense,1.0,5000,0.0001,none,1411,0,32749,7,0.9893617021276596,0.9964664310954063,13,4.877993106842041,
qp_tense_sae_olmo2__layer12.parquet,aspect,0.25,1000,0.0001,none,1411,0,32749,2,0.9902482269503546,0.9787985865724381,9,0.3315436840057373,
qp_tense_sae_olmo2__layer12.parquet,aspect,0.25,2000,0.0001,none,1411,0,32749,2,0.9893617021276596,0.9787985865724381,9,0.33368515968322754,
qp_tense_sae_olmo2__layer12.parquet,aspect,0.25,3000,0.0001,none,1411,0,32749,2,0.9902482269503546,0.9787985865724381,9,0.33031177520751953,
qp_tense_sae_olmo2__layer12.parquet,aspect,0.25,4000,0.0001,none,1411,0,32749,2,0.9893617021276596,0.9787985865724381,9,0.3340597152709961,
qp_tense_sae_olmo2__layer12.parquet,aspect,0.25,5000,0.0001,none,1411,0,32749,2,0.9893617021276596,0.9787985865724381,9,0.3400437831878662,
qp_tense_sae_olmo2__layer12.parquet,aspect,0.5,1000,0.0001,none,1411,0,32749,2,0.9964539007092199,0.9964664310954063,8,0.9109945297241211,
qp_tense_sae_olmo2__layer12.parquet,aspect,0.5,2000,0.0001,none,1411,0,32749,2,0.9964539007092199,0.9964664310954063,8,0.9409792423248291,
qp_tense_sae_olmo2__layer12.parquet,aspect,0.5,3000,0.0001,none,1411,0,32749,2,0.9964539007092199,0.9964664310954063,8,0.8918228149414062,
qp_tense_sae_olmo2__layer12.parquet,aspect,0.5,4000,0.0001,none,1411,0,32749,2,0.9964539007092199,0.9964664310954063,8,0.9498207569122314,
qp_tense_sae_olmo2__layer12.parquet,aspect,0.5,5000,0.0001,none,1411,0,32749,2,0.9964539007092199,0.9964664310954063,8,0.9555084705352783,
qp_tense_sae_olmo2__layer12.parquet,aspect,1.0,1000,0.0001,none,1411,0,32749,2,0.9964539007092199,0.9964664310954063,8,1.466829538345337,
qp_tense_sae_olmo2__layer12.parquet,aspect,1.0,2000,0.0001,none,1411,0,32749,2,0.9964539007092199,0.9964664310954063,8,1.527402400970459,
qp_tense_sae_olmo2__layer12.parquet,aspect,1.0,3000,0.0001,none,1411,0,32749,2,0.9964539007092199,0.9964664310954063,8,1.48225998878479,
qp_tense_sae_olmo2__layer12.parquet,aspect,1.0,4000,0.0001,none,1411,0,32749,2,0.9964539007092199,0.9964664310954063,8,1.4619312286376953,
qp_tense_sae_olmo2__layer12.parquet,aspect,1.0,5000,0.0001,none,1411,0,32749,2,0.9964539007092199,0.9964664310954063,8,1.4459247589111328,
qp_tense_sae_olmo2__layer13.parquet,tense,0.25,1000,0.0001,none,1411,0,32752,7,0.9769503546099291,0.9893992932862191,14,5.883479118347168,
qp_tense_sae_olmo2__layer13.parquet,tense,0.25,2000,0.0001,none,1411,0,32752,7,0.9769503546099291,0.9893992932862191,13,7.347805976867676,
qp_tense_sae_olmo2__layer13.parquet,tense,0.25,3000,0.0001,none,1411,0,32752,7,0.9769503546099291,0.9893992932862191,13,7.314784049987793,
qp_tense_sae_olmo2__layer13.parquet,tense,0.25,4000,0.0001,none,1411,0,32752,7,0.9769503546099291,0.9893992932862191,13,7.333020210266113,
qp_tense_sae_olmo2__layer13.parquet,tense,0.25,5000,0.0001,none,1411,0,32752,7,0.9769503546099291,0.9893992932862191,13,7.2849366664886475,
qp_tense_sae_olmo2__layer13.parquet,tense,0.5,1000,0.0001,none,1411,0,32752,7,0.9822695035460993,0.9893992932862191,19,4.150776624679565,
qp_tense_sae_olmo2__layer13.parquet,tense,0.5,2000,0.0001,none,1411,0,32752,7,0.9822695035460993,0.9893992932862191,19,4.199645519256592,
qp_tense_sae_olmo2__layer13.parquet,tense,0.5,3000,0.0001,none,1411,0,32752,7,0.9822695035460993,0.9893992932862191,19,4.136489629745483,
qp_tense_sae_olmo2__layer13.parquet,tense,0.5,4000,0.0001,none,1411,0,32752,7,0.9822695035460993,0.9893992932862191,19,4.126056432723999,
qp_tense_sae_olmo2__layer13.parquet,tense,0.5,5000,0.0001,none,1411,0,32752,7,0.9822695035460993,0.9893992932862191,19,4.1576087474823,
qp_tense_sae_olmo2__layer13.parquet,tense,1.0,1000,0.0001,none,1411,0,32752,7,0.9867021276595744,0.9929328621908127,23,6.01671838760376,
qp_tense_sae_olmo2__layer13.parquet,tense,1.0,2000,0.0001,none,1411,0,32752,7,0.9867021276595744,0.9929328621908127,23,6.15189528465271,
qp_tense_sae_olmo2__layer13.parquet,tense,1.0,3000,0.0001,none,1411,0,32752,7,0.9867021276595744,0.9929328621908127,23,6.267027854919434,
qp_tense_sae_olmo2__layer13.parquet,tense,1.0,4000,0.0001,none,1411,0,32752,7,0.9867021276595744,0.9929328621908127,23,6.2479846477508545,
qp_tense_sae_olmo2__layer13.parquet,tense,1.0,5000,0.0001,none,1411,0,32752,7,0.9867021276595744,0.9929328621908127,23,6.226995468139648,
qp_tense_sae_olmo2__layer13.parquet,aspect,0.25,1000,0.0001,none,1411,0,32752,2,0.9822695035460993,0.9823321554770318,9,1.9623560905456543,
qp_tense_sae_olmo2__layer13.parquet,aspect,0.25,2000,0.0001,none,1411,0,32752,2,0.9822695035460993,0.9823321554770318,8,2.84257435798645,
qp_tense_sae_olmo2__layer13.parquet,aspect,0.25,3000,0.0001,none,1411,0,32752,2,0.9822695035460993,0.9823321554770318,8,2.870299816131592,
qp_tense_sae_olmo2__layer13.parquet,aspect,0.25,4000,0.0001,none,1411,0,32752,2,0.9822695035460993,0.9823321554770318,8,2.8668181896209717,
qp_tense_sae_olmo2__layer13.parquet,aspect,0.25,5000,0.0001,none,1411,0,32752,2,0.9822695035460993,0.9823321554770318,8,2.860191822052002,
qp_tense_sae_olmo2__layer13.parquet,aspect,0.5,1000,0.0001,none,1411,0,32752,2,0.9867021276595744,0.9823321554770318,12,0.6661837100982666,
qp_tense_sae_olmo2__layer13.parquet,aspect,0.5,2000,0.0001,none,1411,0,32752,2,0.9867021276595744,0.9823321554770318,12,0.663081169128418,
qp_tense_sae_olmo2__layer13.parquet,aspect,0.5,3000,0.0001,none,1411,0,32752,2,0.9867021276595744,0.9823321554770318,12,0.6706037521362305,
qp_tense_sae_olmo2__layer13.parquet,aspect,0.5,4000,0.0001,none,1411,0,32752,2,0.9867021276595744,0.9823321554770318,13,0.6717417240142822,
qp_tense_sae_olmo2__layer13.parquet,aspect,0.5,5000,0.0001,none,1411,0,32752,2,0.9867021276595744,0.9823321554770318,12,0.6654067039489746,
qp_tense_sae_olmo2__layer13.parquet,aspect,1.0,1000,0.0001,none,1411,0,32752,2,0.9893617021276596,0.9858657243816255,16,1.785036563873291,
qp_tense_sae_olmo2__layer13.parquet,aspect,1.0,2000,0.0001,none,1411,0,32752,2,0.9893617021276596,0.9858657243816255,16,1.7675187587738037,
qp_tense_sae_olmo2__layer13.parquet,aspect,1.0,3000,0.0001,none,1411,0,32752,2,0.9893617021276596,0.9858657243816255,16,1.7542047500610352,
qp_tense_sae_olmo2__layer13.parquet,aspect,1.0,4000,0.0001,none,1411,0,32752,2,0.9893617021276596,0.9858657243816255,16,1.7799530029296875,
qp_tense_sae_olmo2__layer13.parquet,aspect,1.0,5000,0.0001,none,1411,0,32752,2,0.9893617021276596,0.9858657243816255,16,1.7761118412017822,
